ID,title,author,rating,format
b1627,The Writing Strategies Book: Your Everything Guide to Developing Skilled Writers,Jennifer Serravallo,4.8,Paperback
b1628,I Am a Big Brother,Caroline Jayne Church,4.8,Hardcover
b1629,Eat to Live Quick and Easy Cookbook: 131 Delicious Recipes for Fast and Sustained Weight Loss Reversing Disease and Lifelong Health,Dr. Joel Fuhrman,4.5,Hardcover
b1630,A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast of Crows / A Dance with Dragons,George R. R. Martin,4.7,Mass Market Paperback
b1631,The Healthy Meal Prep Cookbook: Easy and Wholesome Meals to Cook Prep Grab and Go,Toby Amidor,4.1,Paperback
b1632,The Daily Stoic: 366 Meditations on Wisdom Perseverance and the Art of Living,Ryan Holiday and ,4.7,Hardcover
b1633,Today I'll Be a Princess,Paula Croyle and ,4.4,Board book
b1634,Oh Crap! Potty Training: Everything Modern Parents Need to Know  to Do It Once and Do It Right,Jamie Glowacki,4.3,Paperback
b1635,Keto: The Complete Guide to Success on The Ketogenic Diet including Simplified Science and No-cook Meal Plans,Maria Emmerich and ,4.9,Paperback
b1636,Night (Night),Elie Wiesel and ,4.7,Paperback
b1637,100 Days to Brave: Devotions for Unlocking Your Most Courageous Self,Annie F. Downs,4.9,Hardcover
b1638,The Anatomy Coloring Book,Wynn Kapit and ,4.5,Paperback
b1639,The Way of the Superior Man: A Spiritual Guide to Mastering the Challenges of Women Work and Sexual Desire (20th Anniversary Edition),David Deida,4.3,Paperback
b1640,Dining In: Highly Cookable Recipes,Alison Roman,4.8,Hardcover
b1641,The Hidden Life of Trees: What They Feel How They Communicate―Discoveries from a Secret World,Peter Wohlleben and ,4.6,Hardcover
b1642,Authority: A Novel (The Southern Reach Trilogy),Jeff VanderMeer,3.6,Paperback
b1643,Bacon & Butter: The Ultimate Ketogenic Diet Cookbook,Celby Richoux,4.5,Paperback
b1644,Rick Steves Ireland 2018,Rick Steves and ,4.5,Paperback
b1645,The Big Book of Organic Baby Food: Baby Purées Finger Foods and Toddler Meals For Every Stage,Stephanie Middleberg MS RD CDN,4.6,Paperback
b1646,Indescribable: 100 Devotions for Kids About God and Science,Louie Giglio,5,Hardcover
b1647,The Tale of Peter Rabbit Story Board Book,Beatrix Potter,4.2,Board book
b1648,Wrinkle in Time / Wind in the Door / Swiftly Tiltling Planet,Madeleine L'Engle,4.5,Paperback
b1649,Essential Oils Pocket Reference 7th Edition,Life Science Publishing,4.7,Spiral-bound
b1650,Eat to Live: The Amazing Nutrient-Rich Program for Fast and Sustained Weight Loss Revised Edition,Joel Fuhrman,4.5,Paperback
b1651,7 Day Faith Challenge for Catholic Women,Diana Vallette,5,Paperback
b1652,The 5 Love Languages of Children: The Secret to Loving Children Effectively,Gary D. Chapman and ,4.7,Paperback
b1653,Palace of Treason: A Novel (The Red Sparrow Trilogy),Jason Matthews,4.6,Paperback
b1654,Ada Twist Scientist,Andrea Beaty and ,4.7,Hardcover
b1655,The Lorax (Classic Seuss),Dr. Seuss,4.8,Hardcover
b1656,Restore Me (Shatter Me),Tahereh Mafi,4.1,Hardcover
b1657,What Do You Do With an Idea?,Kobi Yamada and ,4.8,Hardcover
b1658,Darker: Fifty Shades Darker as Told by Christian (Fifty Shades of Grey),E L James,4.7,Paperback
b1659,Meditation for Fidgety Skeptics: A 10% Happier How-to Book,Dan Harris and ,4.2,Hardcover
b1660,Jilly's Terrible Temper Tantrums: And How She Outgrew Them,Martha Heineman Pieper and ,4.2,Library Binding
b1661,Happy Easter Little Critter (Little Critter) (Look-Look),Mercer Mayer,,Paperback
b1662,Outliers: The Story of Success,Malcolm Gladwell,4.6,Paperback
b1663,Pimp: The Story of My Life,Iceberg Slim,4.4,Paperback
b1664,Vogue® Knitting The Ultimate Knitting Book: Completely Revised & Updated,Editors of Vogue Knitting Magazine,4.7,Hardcover
b1665,Grandma Wishes: Children's Board Book (Love You Always),Julia Lobo and ,4.8,Board book
b1666,The Dash Diet Weight Loss Solution: 2 Weeks to Drop Pounds Boost Metabolism and Get Healthy,Marla Heller,4.2,Hardcover
b1667,Designing Your Life: How to Build a Well-Lived Joyful Life,Bill Burnett and ,4.5,Hardcover
b1668,Thinking in Bets: Making Smarter Decisions When You Don't Have All the Facts,Annie Duke,4.3,Hardcover
b1669,Rapid Interpretation of EKG's Sixth Edition,Dale Dubin,,Paperback
b1670,Am I There Yet?: The Loop-de-loop Zigzagging Journey to Adulthood,Mari Andrew,,Hardcover
b1671,Unmasked: A Memoir,Andrew Lloyd Webber,4.2,Hardcover
b1672,First Little Readers Parent Pack: Guided Reading Level A: 25 Irresistible Books That Are Just the Right Level for Beginning Readers,Deborah Schecter,4.5,Paperback
b1673,The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus (Case for ... Series),Lee Strobel,4.7,Paperback
b1674,Between the World and Me,Ta-Nehisi Coates,4.6,Hardcover
b1675,The Dialectical Behavior Therapy Skills Workbook: Practical DBT Exercises for Learning Mindfulness Interpersonal Effectiveness Emotion Regulation & ... Tolerance (New Harbinger Self-Help Workbook),Matthew McKay and ,4.5,Paperback
b1676,Present Over Perfect: Leaving Behind Frantic for a Simpler More Soulful Way of Living,Shauna Niequist and ,4.4,Hardcover
b1677,The Flavor Bible: The Essential Guide to Culinary Creativity Based on the Wisdom of America's Most Imaginative Chefs,Karen Page and ,4.6,Hardcover
b1678,Love,Matt de la Peña and ,4.6,Hardcover
b1679,Harry Potter and the Sorcerer's Stone: The Illustrated Edition (Harry Potter Book 1),J.K. Rowling and ,4.7,Hardcover
b1680,Be Kind,Pat Zietlow Miller and ,4.9,Hardcover
b1681,A Wind in the Door (A Wrinkle in Time Quintet),Madeleine L'Engle,4.2,Paperback
b1682,Maps of Meaning: The Architecture of Belief,Jordan B. Peterson,,Paperback
b1683,The Healing Self: A Revolutionary New Plan to Supercharge Your Immunity and Stay Well for Life,Deepak Chopra M.D. and ,4.1,Hardcover
b1684,Becoming a Supple Leopard 2nd Edition: The Ultimate Guide to Resolving Pain Preventing Injury and Optimizing Athletic Performance,Kelly Starrett and ,4.8,Hardcover
b1685,Memory Rescue: Supercharge Your Brain Reverse Memory Loss and Remember What Matters Most,Dr. Daniel G. Amen,4.3,Hardcover
b1686,The Power of Moments: Why Certain Experiences Have Extraordinary Impact,Chip Heath and ,4.8,Hardcover
b1687,It Starts With Food: Discover the Whole30 and Change Your Life in Unexpected Ways,Dallas Hartwig and ,4.7,Hardcover
b1688,Pokémon Deluxe Essential Handbook: The Need-to-Know Stats and Facts on Over 700 Pokémon,Scholastic,,Paperback
b1689,The Boy Who Was Raised as a Dog: And Other Stories from a Child Psychiatrist's Notebook--What Traumatized Children Can Teach Us About Loss Love and Healing,Bruce D. Perry and ,4.9,Paperback
b1690,The Longevity Diet: Discover the New Science Behind Stem Cell Activation and Regeneration to Slow Aging Fight Disease and Optimize Weight,Valter Longo,4.3,Hardcover
b1691,The Future of Humanity: Terraforming Mars Interstellar Travel Immortality and Our Destiny Beyond Earth,Michio Kaku,4,Hardcover
b1692,The Itsy Bitsy Bunny,Jeffrey Burton and ,4.8,Board book
b1693,Radical Inclusion: What the Post-9/11 World Should Have Taught Us About Leadership,Martin Dempsey and ,4.5,Hardcover
b1694,2Fish: (a poetry book),Jhené Aiko Efuru Chilombo,4.7,Hardcover
b1695,Press Here,Herve Tullet,4.8,Hardcover
b1696,Starting Strength:  Basic Barbell Training 3rd edition,Mark Rippetoe and ,4.8,Paperback
b1697,ACT Prep Plus 2018: 5 Practice Tests + Proven Strategies + Online (Kaplan Test Prep),Kaplan Test Prep,4.3,Paperback
b1698,The New Captain Underpants Collection (Books 1-5),Dav Pilkey,4.7,Paperback
b1699,Fox in Socks (Beginner Books),Dr. Seuss and ,4.6,Hardcover
b1700,National Geographic Little Kids First Big Book of Space (National Geographic Little Kids First Big Books),Catherine D. Hughes and ,4.8,Hardcover
b1701,Burn Bright (Alpha and Omega),Patricia Briggs,4.7,Hardcover
b1702,Martha's Flowers: A Practical Guide to Growing Gathering and Enjoying,Martha Stewart and ,4.2,Hardcover
b1703,Rising Strong: How the Ability to Reset Transforms the Way We Live Love Parent and Lead,Brené Brown,4.7,Paperback
b1704,Advanced Cardiovascular Life Support Provider Manual,American Heart Association,,Paperback
b1705,Green Smoothies for Life,JJ Smith,4.8,Paperback
b1706,Black Panther: A Nation Under Our Feet Book 1,Ta-Nehisi Coates and ,4.3,Paperback
b1707,Pat the Bunny (Touch and Feel Book),Dorothy Kunhardt,4.2,Plastic Comb
b1708,Adult All-In-One Course: Lesson-Theory-Technic: Level 1,Willard A. Palmer and ,4.6,Plastic Comb
b1709,The Deepest Well: Healing the Long-Term Effects of Childhood Adversity,Nadine Burke Harris M.D.,4.9,Hardcover
b1710,Hand Lettering 101: An Introduction to the Art of Creative Lettering (Hand Lettering Series),Chalkfulloflove and ,4.3,Spiral-bound
b1711,Enough As She Is: How to Help Girls Move Beyond Impossible Standards of Success to Live Healthy Happy and Fulfilling Lives,Rachel Simmons,5,Hardcover
b1712,The Story of Ferdinand,Munro Leaf and ,4.7,Paperback
b1713,Where Are Baby's Easter Eggs?: A Lift-the-Flap Book,Karen Katz,4.6,Board book
b1714,The Wild Robot,Peter Brown,4.8,Hardcover
b1715,Influence: The Psychology of Persuasion Revised Edition,Robert B. Cialdini,4.5,Paperback
b1716,Fervent: A Woman's Battle Plan to Serious Specific and Strategic Prayer,Priscilla Shirer,4.9,Paperback
b1717,Everything Is Mama,Jimmy Fallon and ,4.1,Hardcover
b1718,Admission Assessment Exam Review 4e,HESI,4.2,Paperback
b1719,It's Even Worse Than You Think: What the Trump Administration Is Doing to America,David Cay Johnston,4.6,Hardcover
b1720,Strengths Based Leadership: Great Leaders Teams and Why People Follow,Tom Rath and ,4.2,Hardcover
b1721,Preschool Scholar Workbook Ages 3-5 tracing letters & numbers learning shapes & colors animal names playful motivation,Joan Hoffman and ,,Paperback
b1722,Heart Talk: Poetic Wisdom for a Better Life,Cleo Wade,4.2,Hardcover
b1723,The Artist's Way: 25th Anniversary Edition,Julia Cameron,4.6,Paperback
b1724,Mere Christianity,C. S. Lewis and ,4.7,Paperback
b1725,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,4.8,Paperback
b1726,The House of Broken Angels,Luis Alberto Urrea,4.7,Hardcover
b1727,1-2-3 Magic: 3-Step Discipline for Calm Effective and Happy Parenting,Thomas Phelan,4.5,Paperback
b1728,National Geographic Little Kids First Big Book of Dinosaurs (National Geographic Little Kids First Big Books),Catherine D. Hughes and ,4.7,Hardcover
b1729,Ni no Kuni II: Revenant Kingdom Collector's Edition Guide,Future Press,,Hardcover
b1730,GMAT Prep Plus 2018: 6 Practice Tests + Proven Strategies + Online + Video + Mobile (Kaplan Test Prep),Kaplan Test Prep,4.4,Paperback
b1731,What to Do When You Worry Too Much: A Kid's Guide to Overcoming Anxiety (What to Do Guides for Kids),Dawn Huebner and ,4.7,Paperback
b1732,Junie B. Jones's First Boxed Set Ever! (Books 1-4),Barbara Park and ,4.4,Paperback
b1733,The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results,Gary Keller and ,4.7,Hardcover
b1734,The Color of Law: A Forgotten History of How Our Government Segregated America,Richard Rothstein,4.8,Hardcover
b1735,Yes We (Still) Can: Politics in the Age of Obama Twitter and Trump,Dan Pfeiffer,,Hardcover
b1736,The Disappeared (A Joe Pickett Novel),C. J. Box,,Hardcover
b1737,The Catcher in the Rye,J.D. Salinger,,Mass Market Paperback
b1738,How to Babysit a Grandma,Jean Reagan and ,4.8,Hardcover
b1739,The Miracle Morning: The Not-So-Obvious Secret Guaranteed to Transform Your Life (Before 8AM),Hal Elrod and ,4.6,Paperback
b1740,Pete the Cat: Pete at the Beach (My First I Can Read),James Dean,4.7,Paperback
b1741,A Long Walk to Water: Based on a True Story,Linda Sue Park,4.7,Paperback
b1742,Eat Fat Get Thin: Why the Fat We Eat Is the Key to Sustained Weight Loss and Vibrant Health,Mark Hyman M.D.,4.3,Hardcover
b1743,The Underground Railroad: A Novel,Colson Whitehead,4.1,Paperback
b1744,Numbers Colors Shapes (First 100),Roger Priddy,4.7,Board book
b1745,Tools of Titans: The Tactics Routines and Habits of Billionaires Icons and World-Class Performers,Timothy Ferriss and ,4.6,Hardcover
b1746,One Line a Day: A Five-Year Memory Book,Chronicle Books Staff,4.6,Diary
b1747,Lord of the Flies,William Golding and ,4.2,Mass Market Paperback
b1748,How to Draw 101 Animals,Dan Green,4.6,Paperback
b1749,Acceptance: A Novel (The Southern Reach Trilogy),Jeff VanderMeer,3.4,Paperback
b1750,A Wrinkle in Time: 50th Anniversary Commemorative Edition (A Wrinkle in Time Quintet),Madeleine L'Engle,4.5,Paperback
b1751,The Hobbit and the Lord of the Rings (the Hobbit / the Fellowship of the Ring / the Two Towers / the,J.R.R. Tolkien,4.7,Mass Market Paperback
b1752,Colors and Shapes Flash Cards (Brighter Child Flash Cards),Brighter Child,,Cards
b1753,Baseball Prospectus 2018,Baseball Prospectus and ,3.9,Paperback
b1754,Recovery: Freedom from Our Addictions,Russell Brand,4.6,Hardcover
b1755,The Sparsholt Affair,Alan Hollinghurst,3.5,Hardcover
b1756,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Dinah Bucholz,4.6,Hardcover
b1757,Bob Books Sight Words: Kindergarten,Lynn Maslen Kertell and ,4.7,Paperback
b1758,Untangled: Guiding Teenage Girls Through the Seven Transitions into Adulthood,Lisa Damour,4.8,Paperback
b1759,The Keto Instant Pot Cookbook: Ketogenic Diet Pressure Cooker Recipes Made Easy and Fast,Urvashi Pitre,5,Paperback
b1760,If You Give a Mouse a Cookie (If You Give...),Laura Joffe Numeroff and ,4.7,Hardcover
b1761,Adult Coloring Book : Stress Relieving Designs Animals Mandalas Flowers Paisley Patterns And So Much More,Cindy Elsharouni,4.7,Paperback
b1762,Tasty Latest and Greatest: Everything You Want to Cook Right Now (An Official Tasty Cookbook),Tasty,4.1,Hardcover
b1763,My Mouth Is a Volcano!,Julia Cook and ,4.7,Paperback
b1764,Encyclopedia Prehistorica Dinosaurs : The Definitive Pop-Up,Robert Sabuda and ,4.9,Hardcover
b1765,War Storm (Red Queen),Victoria Aveyard,,Hardcover
b1766,A New Earth: Awakening to Your Life's Purpose (Oprah's Book Club Selection 61),Eckhart Tolle,4.6,Paperback
b1767,Get Over It!: Thought Therapy for Healing the Hard Stuff,Iyanla Vanzant,4.4,Hardcover
b1768,Love Does: Discover a Secretly Incredible Life in an Ordinary World,Bob Goff,4.8,Paperback
b1769,The Pioneer Woman Cooks: Come and Get It!: Simple Scrumptious Recipes for Crazy Busy Lives,Ree Drummond,4.6,Hardcover
b1770,The Expectant Father: The Ultimate Guide for Dads-to-Be,Armin A. Brott and ,4.3,Paperback
b1771,Artemis: A Novel,Andy Weir,3.9,Hardcover
b1772,Rise and Grind: Outperform Outwork and Outhustle Your Way to a More Successful and Rewarding Life,Daymond John and ,4.6,Hardcover
b1773,The Power,Naomi Alderman,4,Hardcover
b1774,Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher and ,4.5,Paperback
b1775,Political Tribes: Group Instinct and the Fate of Nations,Amy Chua,4.3,Hardcover
b1776,Python Crash Course: A Hands-On Project-Based Introduction to Programming,Eric Matthes,4.5,Paperback
b1777,Paul: A Biography,N. T. Wright,4.8,Hardcover
b1778,A Guide Book of United States Coins 2018: The Official Red Book Spiral,R.S. Yeoman and ,,Spiral-bound
b1779,Harry Potter And The Chamber Of Secrets,J. K. Rowling and ,4.7,Paperback
b1780,Living Language Spanish Complete Edition,Living Language,4.4,Audio CD
b1781,Wine Folly: The Essential Guide to Wine,Madeline Puckette and ,4.8,Paperback
b1782,The Complete Calvin and Hobbes,Bill Watterson,,Paperback
b1783,Happy Birthday to You!,Dr. Seuss,4.7,Hardcover
b1784,Behemoth: A History of the Factory and the Making of the Modern World,Joshua B. Freeman,5,Hardcover
b1785,The Purpose Driven Life: What on Earth Am I Here For?,Rick Warren,4.5,Paperback
b1786,Infinity Gauntlet,Jim Starlin and ,4.6,Paperback
b1787,Homegoing,Yaa Gyasi,4.5,Paperback
b1788,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,4.8,Hardcover
b1789,What Are We Doing Here?: Essays,Marilynne Robinson,4.3,Hardcover
b1790,Cracking the AP Chemistry Exam 2018 Edition: Proven Techniques to Help You Score a 5 (College Test Preparation),Princeton Review,4.3,Paperback
b1791,Go F*ck Yourself I'm Coloring: Swear Word Coloring Book,Alex Fleming,4.5,Paperback
b1792,The Hero with a Thousand Faces (The Collected Works of Joseph Campbell),Joseph Campbell,4.3,Hardcover
b1793,Bushcraft 101: A Field Guide to the Art of Wilderness Survival,Dave Canterbury,4.5,Paperback
b1794,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,Michael E. Gerber,4.6,Paperback
b1795,The Common Good,Robert B. Reich,4.4,Hardcover
b1796,First Aid for the USMLE Step 2 CS Sixth Edition,Tao Le and ,4.3,Paperback
b1797,The Dangerous Book for Boys,Conn Iggulden and ,4.7,Hardcover
b1798,The Skeptics' Guide to the Universe: How to Know What's Really Real in a World Increasingly Full of Fake,Steven Novella and ,,Hardcover
b1799,Sex Jesus and the Conversations the Church Forgot,Mo Isom,5,Paperback
b1800,Moana Little Golden Book (Disney Moana),Laura Hitchcock and ,4.7,Hardcover
b1801,The 30-Day Ketogenic Cleanse: Reset Your Metabolism with 160 Tasty Whole-Food Recipes & Meal Plans,Maria Emmerich,4.6,Paperback
b1802,Dungeons & Dragons Starter Set,Wizards RPG Team,4.5,Misc. Supplies
b1803,The Wedding Planner Checklist (A Portable Guide to Organizing your Dream Wedding),Peter Pauper Press,4.6,Hardcover
b1804,Moo Baa La La La,Sandra Boynton,4.8,Board book
b1805,Holy Ghost (Virgil Flowers),John Sandford,,Hardcover
b1806,Birnbaum's 2018 Walt Disney World: The Official Guide (Birnbaum Guides),Birnbaum Guides,4.6,Paperback
b1807,The Love Dare,Alex Kendrick and ,4.7,Paperback
b1808,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,Timothy Keller and ,4.8,Paperback
